"arm","probability","CRP","lower_50","median_50","upper_50","lower_all","median_all","upper_all","change_lower","change_median","change_upper"
"flexible",0.165503144654088,14.5548237551595,2.41109482716774,2.51847478384685,2.60655715530126,2.41638128996469,2.51287344922409,2.5985569421207,0.00528646279695888,-0.00560133462276013,-0.00800021318055988
"flexible",0.171723270440252,14.9076123158613,2.4242684297543,2.52979596424188,2.61794530479352,2.42922308534157,2.52463231083553,2.61017531114693,0.00495465558726682,-0.00516365340634284,-0.00776999364658604
"flexible",0.177943396226415,15.2582867934812,2.43721037028842,2.54112944913487,2.6291209959147,2.44183704994879,2.53617477933108,2.62157764844645,0.00462667966036756,-0.00495466980379344,-0.00754334746824625
"flexible",0.184163522012579,15.607059907462,2.44993710368528,2.55226516077458,2.63990511721269,2.4541187118191,2.54751608018581,2.6327791250197,0.00418160813381707,-0.00474908058877599,-0.0071259921929836
"flexible",0.190383647798742,15.9541285834256,2.46246359720504,2.56370263880222,2.65041944518594,2.4659102776122,2.55870010604909,2.64379352864623,0.00344668040716334,-0.00500253275313334,-0.00662591653970512
"flexible",0.196603773584906,16.2996758282494,2.47459357416365,2.57425420266461,2.66079366275065,2.4775225013605,2.56894182701649,2.65463343526054,0.00292892719685245,-0.00531237564812681,-0.00616022749011025
"flexible",0.202823899371069,16.6438723416131,2.48637942851754,2.58462771734529,2.67106623140313,2.4889673434119,2.57928477821209,2.66531035455335,0.00258791489435861,-0.00534293913319228,-0.00575587684977208
"flexible",0.209044025157233,16.98687790841,2.49800651170042,2.59507678763129,2.68119094619762,2.50025579198844,2.58952863279382,2.67583485434934,0.00224928028801408,-0.00554815483747051,-0.00535609184828223
"flexible",0.215264150943396,17.3288426078768,2.50948515212004,2.60524952999454,2.69117722580823,2.5113979733065,2.59963440138409,2.6862166673983,0.00191282118645741,-0.00561512861044733,-0.00496055840993082
"flexible",0.22148427672956,17.6699078685955,2.52082489788,2.61520948395991,2.70103376886381,2.52240324661142,2.60991205797991,2.69646478350785,0.00157834873142182,-0.00529742598000027,-0.0045689853559514
"flexible",0.227704402515723,18.0102073932303,2.53203460058905,2.62456162163773,2.71076863134597,2.5332802865653,2.62019063953142,2.70658752939019,0.00124568597624908,-0.00437098210631692,-0.00418110195578825
"flexible",0.233924528301887,18.3498679726463,2.54312248833674,2.63392453710328,2.72038929394953,2.54403715497764,2.62965135006541,2.71659263815816,0.000914666640903228,-0.00427318703786961,-0.00379665579136557
"flexible",0.24014465408805,18.689010205683,2.55409622949449,2.64345419667599,2.72990272094515,2.55468136351156,2.63886788777981,2.7264873100584,0.000585134017071276,-0.00458630889617639,-0.0034154108867499
"flexible",0.246364779874214,19.0277491381328,2.56496298871162,2.65294736200198,2.73931541181522,2.56521992871303,2.64798685869113,2.73627826575135,0.00025694000141474,-0.00496050331084685,-0.00303714606386762
"flexible",0.252584905660377,19.3661948322651,2.57572947624266,2.66222030697177,2.74863344671663,2.57565942048136,2.65768402269575,2.74597179322508,-7.00557613058095e-05,-0.00453628427601549,-0.00266165349154646
"flexible",0.258805031446541,19.7044528764376,2.58640199155356,2.67146848367875,2.75786252664917,2.58600600491303,2.66750618529049,2.75557378924855,-0.000395986640525425,-0.0039622983882639,-0.00228873740062152
"flexible",0.265025157232704,20.0426248428563,2.59698646200092,2.68101958219301,2.76700800906565,2.5962654823004,2.67649249809547,2.7650897961235,-0.000720979700516544,-0.00452708409753555,-0.00191821294214556
"flexible",0.271245283018868,20.3808087003316,2.60748847725279,2.6912080113489,2.77616438976551,2.60641774491275,2.68540239138365,2.7745250343734,-0.00107073234004007,-0.00580561996525608,-0.00163935539210458
"flexible",0.277465408805031,20.7190991878655,2.61791332001611,2.70131860443642,2.78554149053934,2.61644772718955,2.6942405222336,2.78388443190937,-0.00146559282655989,-0.00707808220282136,-0.00165705862996601
"flexible",0.283685534591195,21.0575881540717,2.6282659935507,2.71060524301806,2.7948476375625,2.62640631859923,2.70301129572001,2.79317265013112,-0.00185967495147432,-0.00759394729804663,-0.00167498743137484
"flexible",0.289905660377358,21.3963648667245,2.63791978505389,2.71943505576565,2.80408724930645,2.63575278215786,2.71171888706166,2.80239410735327,-0.00216700289602301,-0.0077161687039875,-0.00169314195317583
"flexible",0.296125786163522,21.7355162961495,2.64728310118909,2.72820454504847,2.8132645225378,2.64484032075094,2.72032573503744,2.81155299989093,-0.00244278043815394,-0.00787881001102653,-0.00171152264686292
"flexible",0.302345911949686,22.075127375673,2.65658985395233,2.73691754429008,2.82238345133391,2.65387141266077,2.72857422823456,2.82065332109114,-0.00271844129155951,-0.00834331605552219,-0.00173013024276614
"flexible",0.308566037735849,22.4152812419291,2.66584386626217,2.74557770824632,2.83144784429344,2.66284980027275,2.73702825138474,2.82969887855706,-0.00299406598942387,-0.00854945686157871,-0.00174896573637806
"flexible",0.314786163522013,22.7560594574723,2.6750487931478,2.75418852802918,2.84046134015491,2.67177906024148,2.74591920856065,2.83869330977833,-0.00326973290631916,-0.00826931946853193,-0.00176803037657436
"flexible",0.321006289308176,23.0975422178409,2.68420813588466,2.76275334477585,2.84942742200835,2.68066261739563,2.75476406641729,2.8476400963528,-0.00354551848902229,-0.00798927835856267,-0.00178732565555784
"flexible",0.32722641509434,23.4398085449614,2.69308174163133,2.77127536211772,2.85834943026071,2.68950375742623,2.76287185436023,2.85654257696042,-0.00357798420509781,-0.00840350775748577,-0.00180685330028574
"flexible",0.333446540880503,23.7829364685661,2.70181440238861,2.77975765758448,2.86723057449548,2.6983056384954,2.77092100526229,2.86540395923016,-0.00350876389321098,-0.00883665232219411,-0.00182661526531591
"flexible",0.339666666666667,24.1270031971094,2.710511397198,2.78820319306183,2.87607394434953,2.70707130188575,2.77893443034795,2.87422733062269,-0.00344009531224687,-0.00926876271387744,-0.00184661372683337
"flexible",0.34588679245283,24.4720852795073,2.71917563276743,2.79661482440634,2.88488251951496,2.71580368179576,2.78763745274923,2.88301566843707,-0.00337195097167076,-0.00897737165710755,-0.00186685107788742
"flexible",0.352106918238994,24.8182587588886,2.72780991891118,2.80499531030933,2.89365917896108,2.72450561437398,2.79645160104066,2.89177184903649,-0.00330430453719677,-0.00854370926866332,-0.00188732992459428
"flexible",0.358327044025157,25.1655993194285,2.73641697681847,2.81383979624651,2.90240670946046,2.73317984607429,2.80523798285253,2.90049865637712,-0.00323713074417586,-0.00860181339398292,-0.00190805308333264
"flexible",0.364547169811321,25.514182427233,2.74499944672251,2.82281961116372,2.91112781349348,2.74182904140468,2.81387369639481,2.90918814351832,-0.00317040531783075,-0.00894591476891371,-0.00193966997515904
"flexible",0.370767295597484,25.8640834661573,2.75355989503405,2.83177644728105,2.91982511659749,2.7500692528088,2.82228624657908,2.91814983621098,-0.0034906422252452,-0.00949020070197104,-0.00167528038650477
"flexible",0.376987421383648,26.2153778693679,2.76210082099622,2.84071291945256,2.92850117421946,2.75796771158367,2.83067845058676,2.92715935346808,-0.00413310941255274,-0.0100344688658027,-0.00134182075137401
"flexible",0.383207547169811,26.5681412473922,2.77062466291199,2.8496315788434,2.93715847812491,2.76579635839286,2.83905271579797,2.93615044981743,-0.00482830451912486,-0.0105788630454313,-0.0010080283074787
"flexible",0.389427672955975,26.9224495133498,2.77913380398962,2.8585349190441,2.94579946241035,2.77360927337321,2.84741139406893,2.94512564378388,-0.00552453061641245,-0.0111235249751678,-0.000673818626465206
"flexible",0.395647798742138,27.2783790060108,2.78763057784771,2.86742538182894,2.95442650916183,2.78145045411384,2.85575678719387,2.95408740110397,-0.00618012373387034,-0.0116685946350725,-0.000339108057859416
"flexible",0.401867924528302,27.6360066112917,2.79611727371685,2.87630536259712,2.96304195379808,2.79079942071199,2.86431835747996,2.96303814023191,-0.00531785300485854,-0.0119870051171516,-3.81356616419026e-06
"flexible",0.408088050314465,27.9954098827662,2.80459614137176,2.88517721553232,2.9723788144709,2.80014226977654,2.87251658453874,2.97204666704461,-0.00445387159522204,-0.0126606309935831,-0.000332147426284735
"flexible",0.414308176100629,28.3566671617459,2.81306939582483,2.89415825245687,2.98171866101132,2.80932234239349,2.88112775474693,2.98104980381974,-0.00374705343133463,-0.0130304977099316,-0.000668857191574723
"flexible",0.420528301886792,28.719857697464,2.82153922180904,2.90342719675529,2.99105550905234,2.81767687470805,2.88982751494623,2.98968965242378,-0.0038623471009922,-0.0135996818090645,-0.00136585662856348
"flexible",0.426748427672956,29.0850617678832,2.83095086794583,2.9123348511202,3.00039173624934,2.82555710614968,2.89818113995254,2.9981713177473,-0.00539376179615081,-0.0141537111676611,-0.0022204185020418
"flexible",0.432968553459119,29.452360801637,2.84062502126109,2.92124373550699,3.00972969698034,2.83343631852876,2.90647472900453,3.00665199708303,-0.00718870273232897,-0.0147690065024633,-0.00307769989730211
"flexible",0.439188679245283,29.8218375016123,2.85030655633035,2.93015607973721,3.01907172674226,2.84131648875758,2.91477001826965,3.01513381799072,-0.00899006757277254,-0.0153860614675523,-0.0039379087515381
"flexible",0.445408805031447,30.1935759706762,2.85999787507954,2.93907409925908,3.02842014642038,2.84919957891854,2.92281321656112,3.02361889217921,-0.0107982961609929,-0.0162608826979564,-0.00480125424117261
"flexible",0.45162893081761,30.5676618400565,2.86969505205076,2.94799999912752,3.03777726645252,2.85708753981132,2.9309274679443,3.03210931932293,-0.0126075122394331,-0.0170725311832189,-0.00566794712959684
"flexible",0.457849056603774,30.944182400893,2.87937518203399,2.95626044646826,3.04714539090829,2.86498231442003,2.93895922929382,3.04060719079259,-0.0143928676139642,-0.0173012171744347,-0.00653820011569906
"flexible",0.464069182389937,31.323226739485,2.88813121567767,2.96435213869481,3.05652682150283,2.87285704645908,2.94699973182754,3.0491145933181,-0.0152741692185954,-0.0173524068672726,-0.00741222818472753
"flexible",0.470289308176101,31.7048858767809,2.89652883866867,2.97245422329375,3.06589728050717,2.88071196704193,2.95596806114832,3.05763361260089,-0.0158168716267402,-0.0164861621454309,-0.00826366790628352
"flexible",0.476509433962264,32.0892529126728,2.90494101025627,2.98056868518876,3.07447673315615,2.88857958576769,2.96581614743624,3.06616633689212,-0.0163614244885841,-0.0147525377525151,-0.00831039626403118
"flexible",0.482729559748428,32.4764231756826,2.9133697972621,2.98869751447669,3.08307218867652,2.89646183351725,2.9751775571409,3.07471486055321,-0.0169079637448464,-0.0135199573357907,-0.00835732812331802
"flexible",0.488949685534591,32.8664943786587,2.92181727705611,2.9968427098102,3.09168576266358,2.90436065014215,2.98417291423148,3.08328128761426,-0.01745662691396,-0.0126697955787196,-0.00840447504932795
"flexible",0.495169811320755,33.2595667811319,2.93028554108281,3.00500628179148,3.10031958414019,2.91227798775796,2.99257383833162,3.09186773534639,-0.0180075533248507,-0.0124324434598568,-0.00845184879380767
"flexible",0.501389937106918,33.6557433590205,2.93877669841969,3.01319025639204,3.10897579917849,2.92021581406505,3.00099705311019,3.10047633786356,-0.0185608843546436,-0.012193203281849,-0.00849946131492318
"flexible",0.507610062893082,34.0551299824184,2.94729287938375,3.02139667841362,3.11765657456755,2.92817611571138,3.00944466953466,3.10910924976981,-0.0191167636723693,-0.0119520088789598,-0.00854732479774079
"flexible",0.513830188679245,34.45783560225,2.95583623920183,3.02982620534091,3.12636410154328,2.93616090171212,3.01791882285749,3.11776864986789,-0.0196753374897161,-0.0119073824834226,-0.00859545167539633
"flexible",0.520050314465409,34.8639724466324,2.96440896176131,3.0388501836357,3.13510059959702,2.94417220694133,3.0264216763299,3.12645674494596,-0.0202367548199867,-0.0124285073058017,-0.00864385465106032
"flexible",0.526270440251572,35.2736562278499,2.97301326345777,3.04832233650328,3.14386832038003,2.9518202538208,3.03495542501049,3.13517577365922,-0.0211930096369763,-0.0133669114927923,-0.00869254672080366
"flexible",0.532490566037736,35.6870063609185,2.98165139715737,3.05785223102807,3.15266955172156,2.95915358549303,3.04352229968612,3.14392801052411,-0.0224978116643411,-0.0143299313419494,-0.00874154119745452
"flexible",0.538710691823899,36.1041461947953,2.99032565629217,3.06638621833694,3.16150662177927,2.96651473939806,3.05212457092323,3.15271577004369,-0.0238109168941083,-0.0142616474137127,-0.00879085173557348
"flexible",0.544930817610063,36.5252032573823,2.9990383791079,3.07547755676374,3.17038190334132,2.97390567246892,3.06095835322985,3.16154141098366,-0.0251327066389826,-0.0145192035338919,-0.00884049235766105
"flexible",0.551150943396227,36.9503095155721,3.00779195308453,3.08424859036698,3.17938915674176,2.98132838032654,3.07022532763283,3.17060016641618,-0.0264635727579945,-0.0140232627341521,-0.00878899032557978
"flexible",0.55737106918239,37.3796016516968,3.01658881955176,3.09338046763794,3.18868279138692,2.98878490110126,3.07961798151775,3.18021524616948,-0.0278039184504966,-0.0137624861201902,-0.00846754521743875
"flexible",0.563591194968553,37.8132213578676,3.02543147852263,3.10263350999377,3.19802478345602,2.99627731942781,3.08900693155087,3.18988132428953,-0.029154159094829,-0.0136265784428971,-0.0081434591664844
"flexible",0.569811320754717,38.2513156498348,3.03432249377084,3.11193781318912,3.20741784170256,3.00380777063467,3.09818517376602,3.19960121666408,-0.0305147231361751,-0.0137526394231005,-0.0078166250384788
"flexible",0.576031446540881,38.6940372021563,3.04326449817871,3.12129614223726,3.21686474787788,3.01137844515014,3.10712411887334,3.20937781587861,-0.0318860530285701,-0.0141720233639187,-0.00748693199926898
"flexible",0.582251572327044,39.14154470664,3.05226019938575,3.13071134120527,3.22636836269906,3.01899159314929,3.11611643101428,3.21921409744014,-0.0332686062364651,-0.0145949101909828,-0.00715426525891294
"flexible",0.588471698113208,39.5940032562249,3.06131238576991,3.14018633951006,3.23596690513274,3.02664952946814,3.12497959038615,3.22918759151683,-0.0346628563017708,-0.0152067491239123,-0.00677931361590822
"flexible",0.594691823899371,40.0515847566925,3.07042393279697,3.14943152981464,3.24575086548901,3.03435463881405,3.1336958370767,3.23948608119665,-0.0360692939829166,-0.0157356927379428,-0.00626478429236021
"flexible",0.600911949685535,40.5144683688495,3.07959780977659,3.15930238075874,3.25560231766306,3.04210938130352,3.14247003205136,3.24985725404595,-0.0374884284730772,-0.0168323487073789,-0.0057450636171068
"flexible",0.607132075471698,40.982840984109,3.08883708706782,3.16924578354446,3.26552457001585,3.0499162983623,3.15123355222123,3.26037428524813,-0.0389207887055205,-0.0180122313232269,-0.00515028476771695
"flexible",0.613352201257862,41.4568977367191,3.09814494378076,3.17926520306251,3.27552104852707,3.05777801902593,3.15982106892427,3.27113270764462,-0.0403669247548302,-0.0194441341382428,-0.00438834088244544
"flexible",0.619572327044025,41.9368425562488,3.10752467602654,3.18936423340462,3.28559530570162,3.06569726668277,3.16867932570082,3.28240600234103,-0.0418274093437701,-0.0206849077038003,-0.00318930336058099
"flexible",0.625792452830189,42.422888764355,3.11697970577303,3.19893664286914,3.29586072507488,3.07367686630645,3.17746445282834,3.29366967172883,-0.0433028394665795,-0.0214721900408059,-0.00219105334605274
"flexible",0.632012578616352,42.9152597203184,3.12651359037025,3.20767785337057,3.30722558432223,3.08171975222946,3.18677812594094,3.30406476295467,-0.0447938381407864,-0.0208997274296312,-0.00316082136756712
"flexible",0.638232704402516,43.4141895203672,3.13613003281698,3.21649207664106,3.31869332859076,3.08982897651597,3.19592126623143,3.31455090540781,-0.0463010563010076,-0.0205708104096267,-0.00414242318295299
"flexible",0.644452830188679,43.9199237564116,3.14583289284794,3.2253827886751,3.33026866883817,3.09800771799814,3.20613503227168,3.32513233299935,-0.0478251748497938,-0.0192477564034177,-0.00513633583881967
"flexible",0.650672955974843,44.4327203405001,3.15562619893088,3.23435361545774,3.34217625446877,3.10625929204843,3.21641711197108,3.33586229420621,-0.0493669068824465,-0.0179365034866588,-0.00631396026256104
"flexible",0.656893081761006,44.9528504020976,3.16551416127357,3.24340834457825,3.35428726015291,3.11458716116878,3.22669377442103,3.3467156376616,-0.0509270001047852,-0.0167145701572169,-0.00757162249131227
"flexible",0.66311320754717,45.4805992661867,3.17550118595325,3.25255093784137,3.36652538652141,3.1234317079143,3.23770769279782,3.35767904620031,-0.0520694780389501,-0.0148432450435578,-0.00884634032110521
"flexible",0.669333333333333,46.0162675212326,3.18558885113985,3.26213915600679,3.37889645461235,3.13272636198976,3.24883944983161,3.368757626103,-0.0528624891500971,-0.0132997061751841,-0.0101388285093553
"flexible",0.675553459119497,46.5601721872471,3.19552557240387,3.2719106336379,3.3914065770727,3.14211947479721,3.25908030813123,3.37995673676973,-0.0534060976066622,-0.012830325506668,-0.0114498403029692
"flexible",0.68177358490566,47.1126479955644,3.20557214337795,3.28178913490735,3.40406218153587,3.15161569231482,3.26953837820109,3.39128201105046,-0.0539564510631299,-0.0122507567062566,-0.0127801704854069
"flexible",0.687993710691824,47.6740487935412,3.21573375825192,3.29177973648422,3.41687003622936,3.16121990255111,3.28011703963777,3.40273937750817,-0.0545138557008111,-0.0116626968464546,-0.0141306587211978
"flexible",0.694213836477988,48.2447490892452,3.2260158902284,3.3027774240891,3.42983727808222,3.17093725556086,3.29107601070764,3.41433508484821,-0.0550786346675385,-0.0117014133814575,-0.0155021932340116
"flexible",0.700433962264151,48.8251457533543,3.23642431494545,3.31477095886388,3.44297144364022,3.18077318544951,3.3022231002962,3.42607572878067,-0.0556511294959368,-0.0125478585676722,-0.0168957148595528
"flexible",0.706654088050314,49.4156598980085,3.24696513628297,3.326922390914,3.4562805031418,3.19073343461559,3.3135138148135,3.43796828162116,-0.0562317016673846,-0.0134085761005052,-0.0183122215206328
"flexible",0.712874213836478,50.0167389553037,3.257644814858,3.33923936180086,3.46977289815961,3.20082408051761,3.32495513997358,3.4500201249808,-0.056820734340389,-0.014284221827277,-0.0197527731788103
"flexible",0.719094339622642,50.6288589815856,3.26815815562625,3.35050374398646,3.48345758327473,3.2110313987766,3.33655448263958,3.46223908594931,-0.0571267568496556,-0.013949261346875,-0.0212184973254192
"flexible",0.725314465408805,51.252527217782,3.27906661238653,3.36165780478858,3.49734407232246,3.22129861798346,3.34839326996948,3.47463347723793,-0.057767994403072,-0.0132645348191001,-0.0227105950845314
"flexible",0.731534591194969,51.8882849408456,3.29065235119076,3.37330110483129,3.51144248983478,3.23171495186754,3.36027443829528,3.48721214182264,-0.0589373993232276,-0.0130266665360064,-0.0242303480121362
"flexible",0.737754716981132,52.5367106471122,3.30241574231325,3.38512226942762,3.52576362840596,3.24228805775764,3.37127638439539,3.49998450271641,-0.06012768455561,-0.0138458850322269,-0.025779125689557
"flexible",0.743974842767296,53.1984236152126,3.31436601563315,3.39713054637011,3.54031901282916,3.25302610691968,3.38265335979519,3.51296061860348,-0.0613399087134723,-0.0144771865749238,-0.0273583942256734
"flexible",0.750194968553459,53.8740879043488,3.32641873645795,3.40933582411204,3.55512097199628,3.2639378349286,3.39421464277496,3.52642933591548,-0.0624809015293404,-0.0151211813370762,-0.028691636080806
"flexible",0.756415094339623,54.5644168535636,3.33860925638443,3.4217486960687,3.57018271972782,3.27503259827286,3.40634539256953,3.54057865212526,-0.063576658111574,-0.0154033034991663,-0.0296040676025591
"flexible",0.762635220125786,55.2701781594787,3.35101455197186,3.43438053309606,3.5855184459083,3.28632043814964,3.4192169469247,3.55498197880442,-0.0646941138222132,-0.0151635861713633,-0.0305364671038846
"flexible",0.76885534591195,55.9921996243264,3.36364661978669,3.44747473085671,3.60114341955762,3.29781215258546,3.43258074646166,3.5696534836454,-0.0658344672012365,-0.0148939843950462,-0.0314899359122136
"flexible",0.775075471698113,56.7313756835846,3.37651839030001,3.46096249431038,3.61707410577695,3.30951937823112,3.44620004486162,3.58460844129828,-0.0669990120688904,-0.0147624494487597,-0.0324656644786683
"flexible",0.781295597484277,57.4886748439084,3.38964383161875,3.47403841350774,3.63332829888642,3.3214546834429,3.46008972614437,3.59986335647529,-0.0681891481758568,-0.013948687363369,-0.0334649424111353
"flexible",0.78751572327044,58.2651481883734,3.40295890751298,3.48738060787214,3.64992527453606,3.33363167458388,3.4742659080083,3.61543610458072,-0.0693272329291057,-0.0131146998638405,-0.0344891699553402
"flexible",0.793735849056604,59.0619391385962,3.41643564184829,3.50100534195906,3.66688596414645,3.34606511787837,3.48812970401078,3.631346092964,-0.0703705239699226,-0.0128756379482775,-0.0355398711824479
"flexible",0.799955974842767,59.8802947038101,3.43021005636084,3.51502408896908,3.68423315575003,3.35877107964781,3.50229081791467,3.6476144465528,-0.0714389767130301,-0.0127332710544108,-0.0366187091972296
"flexible",0.806176100628931,60.721578497699,3.44430129728679,3.52979087405158,3.70199172619821,3.37176708837636,3.51657049272091,3.66426422244781,-0.0725342089104242,-0.0132203813306733,-0.0377275037504079
"flexible",0.812396226415094,61.5872858677184,3.45840995384769,3.544913263788,3.72018891082591,3.38507232283529,3.53122542436379,3.68132065909942,-0.0733376310124032,-0.0136878394242168,-0.0388682517264853
"flexible",0.818616352201258,62.47906156277,3.47265155436416,3.56041547353455,3.73865507351243,3.39870783148426,3.54634769204477,3.69881146700383,-0.0739437228799056,-0.0140677814897763,-0.0398436065086019
"flexible",0.824836477987421,63.3987204688299,3.48695676036443,3.57632417061337,3.75677672837106,3.41269678963216,3.56186495661912,3.71676716953859,-0.0742599707322693,-0.0144592139942525,-0.0400095588324634
"flexible",0.831056603773585,64.3482720758053,3.50149732900295,3.59245094920042,3.77540187458868,3.42706480246651,3.57745821886804,3.73522150472486,-0.0744325265364418,-0.014992730332378,-0.0401803698638235
"flexible",0.837276729559749,65.3299495126019,3.51644900011763,3.60805830127745,3.7945683063819,3.4418402641725,3.59349164032903,3.75421190151663,-0.0746087359451266,-0.0145666609484234,-0.0403564048652703
"flexible",0.843496855345912,66.3462442151501,3.53184365895268,3.62412926460485,3.81431811888398,3.45705478612859,3.61000396199331,3.7737800479035,-0.0747888728240911,-0.0141253026115349,-0.040538070980479
"flexible",0.849716981132075,67.3999475936485,3.54771695214882,3.64070115233988,3.83469839695776,3.47274371082241,3.62718179724662,3.79397257298848,-0.074973241326405,-0.0135193550932575,-0.0407258239692845
"flexible",0.855937106918239,68.4942014685806,3.56410891374179,3.65781587207463,3.85576204807456,3.48894673301675,3.64529131032893,3.81484187171819,-0.0751621807250453,-0.0125245617457059,-0.0409201763563782
"flexible",0.862157232704403,69.6325595904959,3.58092615734995,3.67608071720289,3.87756881711265,3.50570865629464,3.66371616837105,3.83644710974657,-0.0752175010553113,-0.0123645488318398,-0.0411217073660732
"flexible",0.868377358490566,70.8190633051435,3.59817236661539,3.69514646225831,3.90018653308908,3.52308032213475,3.68281438738589,3.85885545795345,-0.0750920444806455,-0.0123320748724223,-0.0413310751356355
"flexible",0.87459748427673,72.0583354608432,3.61594105902472,3.71494811651963,3.92369265468514,3.54111976116224,3.70265009847457,3.8821436228193,-0.0748212978624734,-0.01229801804506,-0.0415490318658405
"flexible",0.880817610062893,73.3556981110481,3.63442872981866,3.73555919004838,3.94817620509623,3.55989363376881,3.72329697747041,3.90639976229493,-0.0745350960498552,-0.0122622125779732,-0.0417764428012943
