"replicate","arm","probability","CRP","medianCL"
1,"gaussian",0.967899371069182,105.510780807018,4.49829965257053
1,"gaussian",0.974119496855346,110.615877558969,4.63631707521072
1,"gaussian",0.98033962264151,117.079587721921,4.81715643485625
1,"gaussian",0.986559748427673,125.939177958263,5.07654177035019
1,"gaussian",0.992779874213837,140.23596250523,5.5248910474626
1,"gaussian",0.999,184.668269529032,7.18712510181193
1,"flexible",0.01,2.97109480506532,2.05167250029708
1,"flexible",0.0162201257861635,3.83822167055874,2.11864567036565
1,"flexible",0.022440251572327,4.56890077558951,2.16755922769232
1,"flexible",0.0286603773584906,5.21846951654933,2.20688725187374
1,"flexible",0.0348805031446541,5.81293976892968,2.24019175058882
1,"flexible",0.0411006289308176,6.36700790199195,2.26932913904082
1,"flexible",0.0473207547169811,6.88993774208713,2.29539755797704
1,"flexible",0.0535408805031447,7.38801395382243,2.31910387911685
1,"flexible",0.0597610062893082,7.86573228636115,2.34093159613422
1,"flexible",0.0659811320754717,8.32644070102006,2.36122693140689
1,"flexible",0.0722012578616352,8.77271244854428,2.38024687474728
1,"flexible",0.0784213836477987,9.20657650106066,2.39818777821101
1,"flexible",0.0846415094339623,9.62966680479462,2.41520327770246
1,"flexible",0.0908616352201258,10.0433227790829,2.43141600791117
1,"flexible",0.0970817610062893,10.4486592120205,2.4469255330405
1,"flexible",0.103301886792453,10.8466162218279,2.46181387716645
1,"flexible",0.109522012578616,11.2379958186225,2.47614947996176
1,"flexible",0.11574213836478,11.6234892118866,2.48999008915081
1,"flexible",0.121962264150943,12.0036975740855,2.50338491669712
1,"flexible",0.128182389937107,12.379148080214,2.51637627376531
1,"flexible",0.13440251572327,12.7503064738463,2.52900082939946
1,"flexible",0.140622641509434,13.1175870370777,2.54129059277235
1,"flexible",0.146842767295598,13.4813605914103,2.55327368915527
1,"flexible",0.153062893081761,13.8419609852458,2.56497497976403
1,"flexible",0.159283018867925,14.1996904041332,2.5764165619165
1,"flexible",0.165503144654088,14.5548237551595,2.58761817635454
1,"flexible",0.171723270440252,14.9076123158613,2.59859754178413
1,"flexible",0.177943396226415,15.2582867934812,2.60937063179192
1,"flexible",0.184163522012579,15.607059907462,2.61995190572406
1,"flexible",0.190383647798742,15.9541285834256,2.63035450247439
1,"flexible",0.196603773584906,16.2996758282494,2.64059040415692
1,"flexible",0.202823899371069,16.6438723416131,2.65067057514877
